X1	DC1MINUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	MischiefMinus	MischiefPlus	X2654MINUS	X2654PLUS
TXNDC8	0	3	1	0	3	79	93	0	1
SVEP1	7799	8360	6666	4727	5967	400	465	6328	6614
LOC111557651	3	1	1	0	0	0	0	0	0
LOC109493917	0	0	0	0	0	9	9	0	0
MUSK	2	5	2	0	2	142	132	0	1
LPAR1	1576	2855	2324	2690	3655	128	172	2794	3391
LOC101092965	0	0	0	0	1	69	59	0	0
KIAA0368	3813	4556	3726	5037	6389	507	461	3629	4130
ZNF483	82	97	54	126	115	154	200	73	72
PTGR1	1700	1259	1058	916	1307	129	163	1164	1306
LOC101093721	1246	1054	892	1116	1593	83	44	1088	1286
GNG10	3658	3788	2922	3123	4395	36	22	3148	4178
CD4H9orf84	6	6	5	6	1	90	163	7	6
UGCG	1064	1217	941	1110	1503	66	64	767	967
LOC111557527	60	90	64	59	129	31	51	54	76
LOC111557528	3	5	1	3	3	11	12	3	3
SUSD1	152	223	162	251	279	213	234	96	96
PTBP3	3339	3440	2809	3797	4672	353	238	1931	2517
HSDL2	439	676	549	562	851	59	50	584	740
KIAA1958	14	28	13	15	16	162	191	12	3
INIP	411	491	394	393	536	87	84	244	286
LOC109493921	0	0	0	0	0	17	38	1	0
SNX30	597	992	813	666	780	243	262	474	546
LOC111557652	0	0	0	0	1	5	1	0	0
SLC46A2	72	485	439	64	60	50	82	320	361
LOC109493924	0	0	7	0	0	45	60	3	0
LOC493739	2	9	5	0	2	51	68	1	0
ZNF883	0	0	0	0	0	19	11	0	0
ZFP37	5	4	6	10	20	109	115	10	16
LOC111557695	0	0	0	0	0	12	10	0	0
SLC31A2	243	358	323	354	463	96	152	270	315
FKBP15	801	939	845	856	1060	351	311	724	816
SLC31A1	1065	1136	943	1162	1461	89	106	897	1090
CDC26	283	296	239	291	408	99	50	269	344
PRPF4	348	435	353	406	534	107	122	290	322
RNF183	1	1	1	0	2	70	77	0	3
WDR31	37	38	42	59	60	111	145	31	53
BSPRY	0	3	2	0	4	105	110	3	2
HDHD3	75	90	67	83	97	32	62	38	36
ALAD	99	148	130	154	185	59	90	143	129
POLE3	602	669	602	672	734	230	176	500	556
CD4H9orf43	16	16	16	25	24	127	163	9	14
RGS3	1390	4482	3890	1571	1957	439	471	1401	1676
LOC109493632	0	0	2	0	0	15	13	0	0
LOC111557480	0	0	0	0	0	2	3	0	0
ZNF618	142	168	118	194	295	273	287	67	68
AMBP	2	3	0	0	1	77	51	0	2
KIF12	0	0	0	0	0	75	97	0	0
LOC111557529	0	0	0	0	0	34	45	0	0
COL27A1	151	220	212	279	319	328	435	74	85
LOC109493931	6	9	3	13	14	37	64	0	5
ORM2	8	2	0	1	2	55	53	3	5
AKNA	926	974	801	1185	1369	1326	878	381	459
LOC109493932	33	17	10	20	27	99	97	4	12
LOC111557530	44	56	57	38	40	47	57	20	19
WHRN	5	6	8	14	9	95	103	6	4
LOC102899736	71	140	114	86	94	81	68	7	17
ATP6V1G1	6231	9990	8187	8141	9859	119	88	5198	6694
TMEM268	461	959	693	606	704	124	164	426	551
LOC111557531	1	3	1	1	3	17	27	1	1
TEX48	3	0	0	1	4	69	73	1	1
TNFSF15	51	24	7	14	9	137	128	17	18
TNFSF8	1	0	0	0	0	231	208	4	0
TNC	22237	5191	5200	80630	109018	373	368	6100	9205
LOC109493935	5	18	10	32	37	106	104	22	28
LOC109493936	3	1	0	7	5	5	2	2	5
TRNAK-CUU_68	0	0	0	0	0	19	8	0	0
PAPPA	25660	25724	22220	35769	39716	333	357	4944	5640
LOC111557532	36	12	13	35	35	14	19	6	8
ASTN2	15	8	10	12	8	243	300	9	12
TRIM32	552	751	635	741	846	78	88	379	433
TLR4	39	55	49	1	6	89	90	30	38
LOC109493939	0	0	0	0	0	5	5	0	0
LOC109493635	0	0	0	0	0	10	12	0	3
LOC109493636	0	0	0	0	0	35	52	0	0
LOC111557704	0	1	0	0	0	0	1	0	0
LOC111557620	0	0	0	0	0	37	31	0	0
LOC109493943	0	0	0	0	0	33	36	0	0
LOC109493945	0	0	0	0	0	40	24	0	0
LOC109493947	0	0	0	0	0	19	28	0	0
BRINP1	1	1	0	0	0	131	157	0	1
LOC102901240	0	0	0	1	0	22	29	0	0
LOC111557621	0	0	0	0	0	11	15	0	0
LOC109493950	0	0	0	0	0	46	49	0	0
CDK5RAP2	372	461	402	494	701	472	477	271	272
LOC111557534	0	0	0	1	0	122	119	0	0
MEGF9	342	401	319	361	492	152	177	274	311
FBXW2	2209	2838	2370	2488	3056	227	197	1533	1664
LOC109493951	12	24	15	9	8	62	67	2	3
LOC101090150	1	1	0	0	0	26	16	0	0
PSMD5	1587	1733	1369	1738	2403	211	150	1132	1293
LOC102901472	199	158	167	229	272	98	133	95	121
PHF19	69	73	75	63	67	287	190	41	59
LOC109493953	0	1	3	0	0	40	47	2	1
TRAF1	250	345	294	225	250	226	201	191	212
C5	0	7	2	1	1	196	276	1	4
LOC102902597	13	28	13	8	18	79	100	6	11
CNTRL	501	585	411	573	761	1010	844	206	262
LOC109493955	6	6	1	5	6	37	24	5	3
RAB14	5245	6099	4973	5887	7996	237	167	3132	3793
LOC102901927	5	4	5	4	6	13	18	1	3
LOC101088122	0	0	0	0	0	15	31	2	0
GSN	5399	8571	7340	7711	9578	231	201	4886	5461
STOM	7737	6629	5514	7056	8831	266	232	7190	8634
LOC102902104	47	36	17	31	49	30	47	16	20
LOC111557535	6	4	3	7	5	21	45	2	10
LOC102902291	54	36	31	55	64	59	55	25	58
LOC101088888	3	1	2	3	4	74	97	0	3
LOC105261108	16	10	5	5	4	29	52	2	5
GGTA1	3044	3484	2830	2492	3613	658	391	3130	3574
LOC102902330	4	3	6	7	6	40	54	6	3
DAB2IP	1473	1532	1450	2132	2614	294	333	1462	1668
LOC111557537	7	3	9	8	8	125	121	2	3
TTLL11	119	101	108	122	177	76	82	89	123
LOC109493959	0	0	1	1	1	32	40	0	0
LOC102899063	26	100	71	44	55	31	30	62	91
NDUFA8	906	957	774	1168	1471	63	71	782	876
MORN5	0	0	0	0	0	47	39	0	0
LHX6	38	17	21	81	86	86	108	3	6
RBM18	1364	1268	1023	1367	1999	137	143	716	949
MRRF	535	487	519	701	888	305	354	332	400
PTGS1	15302	9496	7948	5122	5799	149	188	17555	21051
LOC109493963	0	3	8	1	1	9	10	3	0
LOC109496998	6	17	5	7	7	16	15	4	9
LOC109493961	3	4	0	1	3	13	22	0	1
LOC109493962	6	0	4	8	8	67	73	5	3
LOC111557539	43	41	31	30	40	102	120	23	34
LOC109493581	0	0	0	0	1	31	25	0	0
LOC111556267	0	1	0	0	0	33	47	0	1
LOC101095928	0	0	0	0	0	36	40	0	1
LOC101096180	1	0	0	0	0	17	15	0	0
LOC101096425	0	0	0	1	2	7	12	1	1
LOC101092804	1	1	1	1	1	51	58	0	0
LOC105261127	1	1	0	0	3	20	27	1	1
LOC105259623	0	1	0	0	1	17	40	1	0
LOC101097432	1	1	0	1	0	60	76	0	0
LOC101097186	0	0	1	0	0	43	36	0	0
LOC101097681	0	4	3	3	5	38	29	0	0
LOC101093469	19	7	8	41	54	61	97	7	9
LOC101097928	0	1	0	0	2	27	32	0	0
LOC101098174	3	0	0	1	0	26	35	0	0
LOC101093722	1	4	2	18	10	45	59	1	0
LOC101098412	3	0	0	0	0	51	40	0	0
LOC101093971	2	0	0	0	0	28	33	0	0
LOC105261126	0	0	0	0	0	2	5	0	0
LOC101098902	0	0	0	0	0	56	81	0	2
LOC101099158	0	0	0	0	0	17	23	0	0
LOC101099411	1	0	0	0	0	31	33	0	0
LOC101099668	0	0	0	0	1	40	59	0	0
LOC101084181	3	0	0	0	0	84	106	0	0
LOC101087883	0	0	0	0	0	69	72	0	0
LOC101099914	1	0	0	0	0	40	64	0	0
LOC101100165	0	0	0	0	0	39	37	0	0
PDCL	1118	1187	1046	1266	1517	168	132	688	759
RC3H2	2411	2814	2208	3106	4073	320	341	1562	1939
LOC111557670	1	2	0	0	1	2	0	0	2
ZBTB6	419	489	394	433	566	83	72	220	289
ZBTB26	85	127	81	155	198	45	43	54	51
LOC109493602	3	7	1	8	8	24	22	4	8
RABGAP1	2431	3349	2678	2787	3693	231	276	1624	2020
LOC111557705	0	0	1	1	0	6	3	1	0
STRBP	259	360	251	408	560	394	435	235	304
LOC111557622	0	0	0	0	0	24	37	0	0
LOC111557623	0	0	0	0	0	32	57	0	0
CRB2	0	0	3	2	1	94	86	0	2
DENND1A	216	294	222	238	314	286	308	195	234
LOC109493601	2	3	2	0	1	13	40	1	2
LOC111557624	0	0	0	0	0	57	58	0	0
LOC109493964	0	0	0	0	0	64	103	0	0
LHX2	0	1	0	0	0	59	74	0	0
LOC111557542	0	0	0	0	0	25	40	2	0
NEK6	1397	1725	1558	1345	1649	239	224	1560	1856
PSMB7	2305	2226	1875	2842	3832	364	311	1740	2010
ADGRD2	0	0	0	1	1	151	124	0	1
NR5A1	3	1	0	0	1	55	62	0	2
LOC111557482	0	0	0	0	0	16	13	0	0
LOC109493967	0	0	0	0	0	17	19	0	0
NR6A1	66	38	34	62	102	304	296	28	40
LOC109493966	8	4	3	6	13	38	45	3	5
OLFML2A	2579	1326	1115	7840	8420	173	166	370	468
LOC111557709	0	0	0	0	0	8	14	0	0
WDR38	66	35	22	42	50	35	68	15	26
RPL35	4504	4472	4057	5417	6630	286	170	3002	3423
ARPC5L	747	733	603	767	1105	188	114	467	593
GOLGA1	805	980	850	909	1126	215	183	509	537
LOC109493968	18	6	12	12	11	72	116	8	6
SCAI	124	128	83	129	130	116	120	68	97
LOC111557543	2	2	1	2	3	36	63	0	3
PPP6C	608	880	748	776	1139	115	79	484	579
RABEPK	370	380	308	383	512	99	132	235	314
HSPA5	33196	33699	28787	32661	44111	676	477	15080	18190
HPRT1	138	198	148	238	324	38	32	77	95
GAPVD1	1930	1973	1618	2011	2794	421	462	1105	1318
LOC109493970	1	0	0	1	0	14	27	1	2
LOC109493640	0	0	0	0	0	42	47	0	0
LOC111557689	0	0	0	0	0	7	9	0	0
MAPKAP1	2711	2665	2160	3051	3698	233	236	1951	2252
LOC111557686	0	0	0	1	1	0	5	1	0
LOC111557661	1	0	1	0	0	0	1	0	4
PBX3	790	822	649	822	984	157	232	552	730
LOC111557544	6	6	2	5	3	29	57	4	6
MVB12B	251	225	237	381	465	94	129	125	118
LOC109493975	4	8	10	3	8	35	60	2	0
LMX1B	2	14	10	13	15	60	36	0	0
LOC109493976	0	1	2	2	0	37	56	0	0
TRNAE-CUC_9	0	0	0	0	0	9	23	0	0
LOC111557715	0	0	0	0	0	5	5	0	0
ZBTB43	586	587	481	579	733	165	167	380	459
ZBTB34	360	335	304	459	668	193	212	152	219
RALGPS1	113	86	86	132	184	323	379	60	61
ANGPTL2	2663	1754	1530	3255	3677	96	130	599	716
LOC111557545	7	8	5	4	6	16	20	0	0
LOC109493978	0	1	0	2	1	59	70	2	0
GARNL3	28	9	5	3	7	276	282	8	6
SLC2A8	107	103	74	83	93	48	50	96	61
ZNF79	463	318	267	398	442	157	205	238	271
RPL12	23476	18344	15447	21889	27504	952	664	13434	15782
LOC111557666	7	13	9	11	18	10	5	2	5
LRSAM1	378	495	444	478	540	181	195	330	410
FAM129B	6886	4114	4123	6393	7259	168	156	5914	7184
LOC102900342	6	8	0	2	2	45	41	6	4
STXBP1	347	323	252	342	477	239	268	328	347
CFAP157	22	17	14	12	19	59	83	8	15
PTRH1	103	74	69	89	94	20	24	79	101
TTC16	37	39	51	51	49	104	122	37	39
TOR2A	185	267	203	256	254	82	81	116	137
SH2D3C	5	3	4	14	19	233	195	4	5
LOC109493980	5	3	3	4	2	27	19	1	0
CDK9	1879	2279	2054	2294	2650	283	210	1610	1996
LOC109493981	8	4	0	3	10	15	17	2	5
FPGS	436	653	636	464	606	90	108	409	459
ENG	308	118	112	375	527	137	169	414	369
AK1	448	692	695	611	717	85	89	638	715
ST6GALNAC6	2440	2835	2575	2597	3003	128	90	2927	3097
ST6GALNAC4	1084	1128	1040	1624	2000	157	110	1345	1556
PIP5KL1	15	8	6	11	15	118	115	4	2
DPM2	386	510	458	511	554	70	58	409	453
FAM102A	907	1786	1455	821	872	466	302	643	795
NAIF1	180	164	152	172	167	63	67	95	151
SLC25A25	890	1014	999	1198	1385	262	296	768	934
LOC109493983	1	0	1	0	0	34	52	1	0
PTGES2	532	642	682	736	808	76	73	570	629
LOC101098498	1065	706	571	936	1279	43	50	620	756
LOC101086640	1	0	0	0	0	48	43	0	0
LOC101091057	0	0	0	0	0	34	29	0	0
LOC101091317	2	0	1	1	2	18	58	1	0
LOC101091569	0	0	0	0	0	46	68	0	0
LOC101091822	0	0	0	0	0	31	42	0	0
LOC101092062	1	0	0	1	3	43	42	0	0
LOC101092306	0	0	0	0	0	32	34	0	0
LOC109493984	0	0	0	0	0	37	33	0	0
LOC101092559	0	0	0	0	0	30	31	0	0
CD4H9orf16	1192	1320	1268	1274	1373	29	16	931	1081
CIZ1	458	485	453	611	764	452	300	379	453
DNM1	511	92	71	223	238	144	181	97	105
GOLGA2	2921	2918	2695	3262	3739	367	258	1829	2164
SWI5	81	121	114	133	178	58	80	82	101
LOC109493985	2	5	4	2	9	53	72	0	2
TRUB2	421	431	339	393	480	91	86	191	219
COQ4	725	531	494	640	791	102	151	405	381
TRNAR-UCU_3	6	5	10	8	11	5	8	2	6
SLC27A4	780	818	745	969	1141	86	84	961	1032
LOC102902067	22	53	42	46	53	38	44	28	33
URM1	693	738	635	749	864	156	114	601	588
LOC111557546	2	1	4	3	1	71	59	2	2
LOC111557682	0	12	7	0	3	14	7	6	5
CERCAM	2491	3335	2965	1915	2292	111	129	2630	3016
ODF2	1778	1853	1650	2173	2565	485	414	1000	1242
LOC109493987	2	2	4	5	2	5	17	1	6
GLE1	400	490	427	503	662	215	209	360	429
SPTAN1	19006	26290	22378	19431	23024	2027	1480	22929	24938
WDR34	273	278	276	439	541	97	53	191	195
SET	4408	3949	3249	5552	7317	1075	586	2404	3308
PKN3	105	145	111	112	148	126	170	69	76
ZDHHC12	284	332	318	373	424	85	46	333	378
ZER1	487	759	674	750	885	268	251	569	561
TBC1D13	1368	1605	1451	1553	1769	272	236	973	1154
ENDOG	92	130	126	147	180	20	10	91	121
SPOUT1	160	145	128	240	271	102	81	134	171
KYAT1	168	182	162	182	205	135	168	157	140
LRRC8A	2829	2296	2123	4132	4787	349	301	1866	2027
PHYHD1	38	64	53	67	70	39	45	26	21
DOLK	525	590	525	612	715	99	82	476	493
NUP188	1653	1986	1697	1837	2228	649	591	877	1082
SH3GLB2	218	387	331	466	544	107	85	469	570
MIGA2	540	618	587	548	651	167	187	457	546
DOLPP1	237	264	230	299	381	95	117	169	194
CRAT	855	968	921	1204	1409	158	170	1042	1186
PTPA	2841	2672	2582	3262	3842	253	156	2565	2720
LOC109493989	45	28	28	57	65	42	32	29	47
IER5L	1394	1299	1102	1735	1818	31	31	552	722
LOC109493990	4	2	7	1	4	25	16	2	2
LOC111557627	0	3	3	1	2	17	24	2	2
LOC109493991	1	1	0	0	1	6	17	1	0
LOC109493994	1	1	0	2	4	9	7	2	1
TRNAK-CUU_69	1	1	0	0	2	27	23	1	0
LOC109493993	21	24	11	25	21	57	72	7	15
LOC109493995	9	9	3	5	6	15	16	10	7
LOC109493996	0	0	0	0	1	1	4	0	0
LOC109493992	7	8	7	0	0	41	49	3	1
LOC111557550	28	23	24	13	19	48	40	22	43
LOC105261105	9	16	12	6	14	25	17	9	15
LOC109493999	0	0	0	1	5	34	55	0	1
LOC109494001	1	2	3	1	2	19	9	1	0
LOC111557551	9	15	8	9	15	53	59	9	5
CD4H9orf50	6	4	7	5	6	51	54	6	10
NTMT1	725	814	767	848	1117	58	60	641	861
ASB6	897	929	865	894	1070	59	41	665	699
PRRX2	2808	2228	2162	2248	2350	5	8	1558	1627
LOC109494006	171	90	103	116	112	40	52	62	66
PTGES	505	186	189	197	228	36	57	151	174
LOC109494007	73	26	27	31	50	43	33	17	19
TOR1B	741	1168	1025	787	1036	89	94	936	1016
TOR1A	750	825	685	857	1117	104	88	613	738
CD4H9orf78	1646	1792	1594	2009	2625	341	213	1294	1408
USP20	555	676	624	641	738	345	270	518	581
LOC109494009	0	0	1	0	2	2	12	0	2
FNBP1	472	301	244	586	821	1063	716	379	381
LOC109493641	0	0	0	2	3	10	13	0	0
GPR107	706	780	589	805	1022	313	291	520	566
NCS1	726	901	864	884	1108	92	87	716	856
HMCN2	88	57	48	160	172	539	535	33	36
LOC109494011	0	0	0	1	0	5	9	0	0
LOC111557552	0	0	0	0	0	13	12	0	0
ASS1	67	325	313	114	183	86	73	449	493
FUBP3	1728	1791	1544	1979	2596	166	120	1137	1457
LOC109494012	1	4	0	2	2	0	0	0	3
PRDM12	13	7	7	13	20	20	25	3	8
LOC111557628	16	5	3	11	18	17	2	8	12
EXOSC2	235	241	192	262	271	138	126	155	159
ABL1	3722	3913	3491	4081	4675	309	271	2481	2678
LOC109494013	24	26	8	15	20	39	38	11	23
QRFP	52	73	57	58	48	26	31	30	39
FIBCD1	53	51	48	52	42	72	78	27	41
LOC111557555	0	0	0	0	0	42	55	0	1
LAMC3	63	7	9	22	28	172	175	118	134
AIF1L	38	39	26	94	136	83	73	3	9
LOC111557557	14	4	6	4	6	24	26	9	5
NUP214	284	384	332	441	550	506	534	261	274
LOC109494014	5	3	2	1	6	27	36	1	5
FAM78A	23	9	9	8	10	146	119	5	5
LOC111557483	0	0	0	0	0	4	5	0	1
PLPP7	59	84	91	60	65	32	37	63	105
PRRC2B	1836	2166	1799	2302	2809	1935	1375	1303	1534
LOC109494016	1	1	2	0	0	5	0	1	0
LOC111557662	1	0	2	0	0	7	17	0	1
POMT1	807	555	520	728	849	192	198	587	708
UCK1	670	586	609	646	750	59	62	370	498
PRRT1B	3	0	3	0	0	36	36	3	0
RAPGEF1	1067	1687	1446	1432	1647	700	552	925	1041
LOC109494018	16	9	8	9	11	164	189	4	9
LOC111557560	1	2	0	3	2	2	6	0	3
LOC109494019	2	5	2	0	4	14	17	2	0
MED27	436	361	334	519	616	108	117	333	402
LOC109494022	3	7	13	15	7	97	87	2	3
LOC109494024	5	4	2	2	2	51	44	2	5
NTNG2	429	489	501	902	971	77	68	316	425
LOC111557561	4	1	0	1	3	4	6	0	0
SETX	2326	2779	2195	3162	4192	843	682	1607	1665
LOC109494026	1	1	1	0	3	19	21	0	3
TTF1	293	349	266	306	416	306	233	205	235
CFAP77	0	0	0	0	1	48	74	0	1
BARHL1	0	0	1	0	2	41	22	0	0
DDX31	751	916	797	1097	1329	263	268	522	669
GTF3C4	290	369	319	355	443	127	129	206	219
AK8	24	8	8	24	27	55	87	16	21
SPACA9	40	69	37	58	68	65	55	79	69
TSC1	1041	1435	1295	1350	1697	309	389	893	948
LOC111557562	0	0	0	2	0	20	11	1	3
GFI1B	0	0	0	0	1	97	94	0	0
GTF3C5	558	512	481	571	714	123	99	337	362
CEL	11	5	7	8	6	41	62	3	3
RALGDS	331	559	525	403	469	213	176	254	308
LOC102902439	1	1	2	4	0	20	18	3	1
LOC111557563	4	3	2	0	5	29	46	4	5
LOC109494029	4	2	7	3	6	34	44	6	4
GBGT1	623	840	800	771	837	73	73	667	748
LOC101081682	5	3	3	6	5	44	83	5	7
MRPS2	137	152	165	219	288	11	26	85	104
CD4H9orf116	43	68	51	98	103	39	52	42	61
PPP1R26	88	183	173	171	167	85	71	68	65
LOC111557565	1	1	0	1	3	11	0	1	0
LOC109494031	0	0	0	1	1	7	10	0	0
LOC109494032	0	0	0	0	0	19	36	0	0
LOC111557566	1	0	0	0	0	71	58	0	0
OLFM1	642	1088	1023	560	658	57	54	875	961
COL5A1	115905	126920	112490	166113	189421	281	351	17771	21812
LOC109494034	88	35	29	66	44	92	68	31	24
LOC102901013	67	123	128	103	136	22	23	11	4
LOC109494035	200	129	125	265	334	62	74	4	4
LOC109494037	32	20	29	35	40	11	10	4	1
RXRA	1069	1044	1005	1146	1302	106	65	730	895
LOC109494039	0	0	0	0	0	9	10	0	0
LOC109493590	0	0	0	0	0	9	7	0	0
LOC109494040	0	0	1	0	0	21	33	0	0
LOC109494041	0	1	0	0	1	100	111	0	3
LOC111557672	2	5	4	6	6	5	0	0	2
WDR5	1067	1026	920	1333	1756	160	140	910	1077
BRD3	670	802	666	1011	1190	199	198	314	380
LOC109494043	13	9	5	6	6	11	16	3	5
VAV2	1368	1244	1131	1820	2065	95	123	1426	1723
LOC109494045	2	1	3	2	1	25	33	2	3
SARDH	908	881	799	857	900	70	105	853	980
DBH	0	2	0	1	3	71	58	1	0
FAM163B	0	1	2	1	0	7	9	0	0
ADAMTSL2	78	54	24	46	35	96	127	12	14
LOC111557567	0	1	0	0	0	23	15	0	0
MYMK	0	0	1	0	1	22	30	0	0
LOC111557568	1	0	0	0	0	25	27	1	1
SLC2A6	29	15	14	29	38	67	81	12	14
CACFD1	535	559	470	767	815	37	43	426	554
ADAMTS13	27	139	151	97	96	128	125	24	14
REXO4	464	573	557	645	792	68	55	320	442
STKLD1	8	7	3	4	1	103	123	3	6
SURF4	6803	6150	5866	7129	8674	213	144	6350	7453
SURF2	98	155	95	145	161	8	18	97	99
LOC101085249	369	366	305	328	384	61	42	206	278
RPL7A	18268	19047	16591	21317	25197	956	628	13191	15052
LOC111557656	11	8	5	13	17	1	1	0	9
LOC111557654	24	4	3	4	15	4	1	5	7
LOC111557655	15	11	8	13	19	16	2	7	6
LOC111557657	16	2	9	8	8	5	0	6	7
LOC111557659	9	3	2	8	5	2	0	1	4
MED22	259	321	274	411	424	26	53	222	236
LOC105261141	71	80	64	54	71	9	34	57	77
SURF6	380	442	437	406	514	94	93	343	390
LOC101087791	2	10	6	17	16	66	60	18	11
LOC105260069	2	2	2	2	2	1	0	1	2
LOC109493649	29	21	14	16	32	365	345	17	20
LOC102900539	135	113	92	171	186	26	23	87	176
LOC111557669	98	133	127	222	229	9	2	36	29
LOC111557667	8	7	18	6	15	11	4	3	2
FAM69B	23	16	16	81	115	29	20	31	50
LOC109496991	1	0	1	24	29	25	25	0	12
LOC109494049	0	3	0	2	1	43	37	1	0
AGPAT2	266	331	317	298	307	34	46	299	405
EGFL7	243	234	265	237	240	17	12	266	324
LOC111557484	8	7	5	8	2	39	46	6	22
LOC109494050	0	0	1	0	0	77	83	0	0
NOTCH1	577	438	383	621	723	676	490	154	183
SEC16A	1948	2102	1783	2534	2989	430	346	1441	1730
INPP5E	263	247	264	332	331	58	54	155	161
PMPCA	712	734	652	862	1065	108	80	566	678
SDCCAG3	767	806	698	921	1112	79	59	596	804
SNAPC4	250	260	222	362	360	202	181	140	225
CARD9	14	11	16	11	19	65	42	9	11
DNLZ	82	112	127	117	137	26	22	39	71
GPSM1	315	308	297	401	467	52	37	218	289
LOC102899124	1	0	0	0	0	5	10	0	0
CCDC187	5	7	5	8	6	87	132	10	4
LOC111557485	18	15	16	30	21	23	22	11	12
LOC102899094	1	1	2	1	1	26	44	1	2
QSOX2	1038	978	785	1082	1338	137	99	520	689
LHX3	2	1	2	0	0	26	27	0	0
TMEM250	454	458	417	618	721	28	32	379	532
LOC109493594	8	6	2	5	3	43	46	8	12
NACC2	852	1067	966	1219	1432	109	127	1732	2192
UBAC1	946	1068	970	1432	1817	112	90	944	1204
CAMSAP1	1174	1377	1157	1588	1956	188	160	777	1002
KCNT1	17	11	12	18	26	67	83	14	23
SOHLH1	0	1	0	0	0	35	44	0	0
LOC109493595	0	0	0	0	0	8	13	0	0
LOC109493647	0	0	0	0	1	13	13	0	0
LOC111557569	0	1	0	0	0	8	11	0	0
LCN9	0	0	0	0	0	6	5	0	0
GLT6D1	1	0	0	0	0	38	72	0	0
LOC109494055	0	0	0	0	0	0	0	0	0
LOC111556219	0	0	0	0	0	26	21	0	0
LOC109494056	0	0	0	0	0	13	5	0	0
BLGIII	2	0	1	1	0	10	24	0	0
BLGI	0	0	0	0	0	10	12	0	0
LOC100533977	0	0	0	0	1	25	22	0	0
LCN6	0	2	0	0	0	157	179	0	0
LCN8	0	0	0	0	0	52	39	0	0
LCN15	0	1	3	2	1	49	45	3	0
TMEM141	175	208	171	258	306	36	42	212	222
CCDC183	0	3	2	5	1	35	58	0	1
RABL6	1622	1641	1541	2149	2396	197	101	1119	1419
AJM1	36	49	49	13	15	66	53	9	25
PHPT1	716	757	660	1052	1200	84	33	585	744
MAMDC4	23	3	15	12	14	80	69	6	4
EDF1	2632	2898	2702	3060	3576	382	253	2761	3279
LOC109494059	3	8	12	6	8	55	59	2	4
TRAF2	261	248	224	245	285	225	153	200	245
FBXW5	2467	2865	2808	3352	3697	138	85	2262	2739
C8G	107	113	116	117	105	15	13	110	80
LCN12	3	8	1	3	2	15	15	1	2
PTGDS	58	80	85	33	29	16	27	31	46
LCNL1	0	3	0	0	0	18	26	0	0
PAXX	641	604	603	640	783	46	39	419	523
CLIC3	27	9	4	7	5	20	25	3	2
ABCA2	579	617	598	519	618	323	229	465	518
FUT7	3	2	7	1	7	7	2	1	1
LOC111557570	5	0	0	4	0	15	24	0	4
NPDC1	2503	2899	2603	2435	2710	27	19	2849	3318
ENTPD2	31	37	37	34	29	42	26	56	58
SAPCD2	15	4	5	8	3	64	25	11	9
LOC109494062	0	0	0	0	0	13	9	0	0
UAP1L1	502	773	668	267	401	99	92	156	171
LOC105261146	626	703	578	821	1069	145	182	519	712
DPP7	2557	2664	2632	2060	2500	67	48	1459	1628
LOC111557571	248	260	261	336	393	108	67	199	253
GRIN1	16	12	9	19	21	87	91	5	14
LRRC26	2	0	4	2	5	9	10	3	4
TMEM210	12	11	19	8	10	11	15	7	7
ANAPC2	771	871	766	870	908	127	117	624	628
SSNA1	436	473	442	609	713	93	47	355	359
TPRN	140	183	161	197	197	33	58	94	108
TMEM203	526	582	508	635	778	38	36	405	455
NDOR1	744	753	763	756	870	173	135	562	711
LOC102901825	43	41	35	30	36	54	34	21	28
RNF208	0	2	1	0	1	15	20	3	0
CYSRT1	1	6	7	4	6	28	25	5	4
LOC109494063	16	33	17	12	13	8	16	5	3
RNF224	12	18	16	9	11	9	5	0	6
SLC34A3	40	42	46	37	48	46	42	11	16
TUBB4B	2381	2066	2005	3477	4065	475	205	2665	2985
FAM166A	4	0	4	5	7	18	23	0	2
STPG3	15	24	20	22	26	42	46	12	22
LOC111557573	0	0	0	0	0	0	9	0	0
NELFB	1038	1197	1191	1318	1508	128	107	884	1043
TOR4A	158	238	237	167	167	36	36	169	178
NRARP	4	3	1	4	1	18	19	1	0
EXD3	195	189	185	244	248	121	137	111	143
LOC101085079	83	92	77	75	90	56	87	50	56
NOXA1	83	78	89	52	71	93	76	63	93
ENTPD8	1	2	0	2	3	44	49	1	1
NSMF	1502	1630	1540	1637	1738	237	162	1251	1490
PNPLA7	868	1117	988	926	1130	268	279	652	729
MRPL41	95	104	76	132	131	19	24	64	88
DPH7	355	436	331	370	418	96	113	233	262
ZMYND19	283	313	314	456	507	79	83	199	222
ARRDC1	491	532	453	582	708	127	139	496	577
EHMT1	1696	1724	1488	1995	2305	528	535	972	1169
LOC109494065	8	3	3	5	7	58	90	3	2
CACNA1B	179	168	150	145	144	518	548	54	64
LOC111559119	0	0	0	0	0	0	0	0	0
LOC111559120	0	0	0	0	0	0	0	0	0
LOC101094141	0	0	0	0	0	3	14	0	0
LOC101094382	0	0	0	0	0	23	52	0	0
LOC109493660	0	0	0	0	0	1	0	0	0
LOC101085108	1	0	0	0	0	18	29	0	0
LOC111559118	0	0	0	0	0	6	3	0	0
LOC111559123	0	0	0	0	0	32	37	0	0
LOC111559122	0	0	0	0	0	15	23	0	0
LOC105261090	0	0	0	0	0	3	6	1	0
LOC101082639	0	0	0	0	0	44	46	0	0
