X1	4438	4460	4474	4501	4510	4520	DC1MINUS	DC2MINUES	DC4MINUS	MischiefMinus	X2654MINUS
LOC109496088	2	1	2	3	7	0	11	51	7	35	6
NECAB1	3	0	8	5	6	4	1	9	0	65	0
LOC109496090	0	0	0	0	2	0	0	0	0	15	0
LOC111558508	0	2	0	1	3	2	0	1	0	37	0
LOC101100863	0	1	3	0	2	1	0	0	0	0	0
CF2H8orf88	0	0	1	2	6	1	0	2	0	9	0
PIP4P2	1009	2411	1542	1066	279	1006	57	204	34	53	23
LOC109496092	17	8	21	12	6	10	2	2	4	60	0
LOC102900172	3012	2915	3163	1270	593	2157	921	969	984	129	824
OTUD6B	523	423	426	182	93	279	540	521	640	134	355
LRRC69	0	0	0	2	4	1	0	0	0	29	0
SLC26A7	9	9	8	2	22	8	0	0	0	72	0
LOC102900420	1	1	1	0	5	0	0	0	0	26	0
RUNX1T1	25	10	16	51	37	16	810	939	924	200	529
LOC111556181	35	12	23	35	7	17	0	0	0	71	0
LOC109496096	80	38	44	137	36	45	0	0	0	25	0
LOC111558636	0	0	0	3	1	0	0	0	0	0	0
LOC109496097	4	0	1	0	3	0	1	0	1	23	0
TRIQK	518	452	516	278	129	371	246	222	266	72	183
LOC109496098	0	1	1	0	2	0	0	0	0	18	0
LOC109496099	9	3	7	9	8	5	0	2	1	82	0
FAM92A	315	209	199	190	46	157	1236	1226	1436	41	942
RBM12B	2007	1493	1606	941	417	1162	594	600	688	238	283
TMEM67	247	234	221	140	53	197	508	605	534	132	331
PDP1	421	387	431	277	104	301	1841	2179	1792	94	1701
LOC109496101	0	1	0	0	3	1	1	17	6	12	2
LOC102900962	1	2	2	0	6	0	0	0	0	34	0
CDH17	6	6	5	3	15	5	66	25	113	147	104
GEM	16	21	11	5	4	7	686	1308	1011	94	1860
RAD54B	420	398	395	285	112	281	131	78	113	201	65
VIRMA	2813	2083	2581	1417	649	1919	4403	4861	5120	374	3272
ESRP1	3	1	5	1	14	3	0	1	0	106	0
LOC111558617	0	0	0	0	0	0	0	0	0	10	0
DPY19L4	2112	2351	2161	958	471	1640	3331	3070	3780	134	1631
INTS8	2695	2060	2329	1483	495	1621	877	1141	1082	217	643
CCNE2	391	223	261	258	90	202	29	13	20	82	6
TP53INP1	5762	4460	5817	3706	1245	4063	5281	6681	7236	177	2147
NDUFAF6	93	104	79	51	17	76	80	91	119	55	50
LOC105261377	53	45	60	18	32	24	10	6	4	148	0
PLEKHF2	2111	1366	1686	2315	758	1485	125	176	183	49	106
LOC111558511	11	1	4	6	9	5	1	0	1	43	0
CF2H8orf37	296	375	233	97	64	202	355	439	357	50	300
TRNAS-AGA_9	0	3	0	0	1	0	3	2	1	9	0
GDF6	4	7	2	5	8	1	843	1271	473	75	94
LOC101090590	646	927	729	277	154	556	1258	1146	1318	135	910
MTERF3	393	335	406	210	93	272	389	419	448	57	288
PTDSS1	900	776	875	531	223	688	529	551	647	164	377
LOC109496105	36	10	21	32	12	14	1	2	1	38	0
SDC2	22	12	95	25	19	31	9603	8782	11901	45	5559
LOC109496109	5	0	0	0	5	0	0	1	2	33	0
CPQ	482	615	577	237	177	369	1983	2867	2244	225	1199
LOC109496111	1	0	2	0	1	0	0	2	1	4	0
LOC109496113	4	3	5	1	4	2	0	0	0	22	0
TSPYL5	737	686	786	686	149	745	232	274	170	234	206
LOC102902431	12	17	21	12	9	11	1	7	3	110	4
LOC109496119	11	5	3	11	5	4	1	0	1	17	0
MTDH	4217	4403	4152	2105	971	3206	5677	6293	5988	652	3421
LAPTM4B	348	289	422	258	105	250	2438	4185	2236	41	3212
MATN2	10	4	13	10	11	6	27	49	347	190	20
RPL30	8234	7757	10001	5205	1885	6610	7280	6103	7956	445	4447
LOC111558607	32	21	22	15	7	21	3	8	3	1	2
ERICH5	5	4	4	3	14	5	1	11	3	55	1
RIDA	282	302	278	130	55	236	266	312	336	31	242
POP1	69	64	59	20	19	47	189	133	254	166	126
NIPAL2	19	59	29	19	16	10	81	176	110	66	131
LOC109495909	1	1	1	4	0	0	0	0	0	50	0
LOC109495910	2	1	0	1	2	0	0	0	0	29	0
KCNS2	2	2	0	3	12	0	0	0	0	124	0
LOC105261378	9	6	11	15	9	6	4	0	2	49	3
STK3	487	529	547	272	145	501	987	1105	1322	94	620
OSR2	1	0	3	2	5	0	166	407	117	69	223
LOC109495911	0	0	1	2	1	0	2	1	0	22	0
LOC109495912	1	0	0	0	1	1	2	5	4	0	1
VPS13B	4342	3038	3920	3439	1357	2507	3127	4883	3421	502	3642
LOC111558598	2	1	5	2	2	2	1	1	1	3	0
LOC111558641	1	0	2	2	0	0	0	0	1	2	0
LOC111558550	7	0	7	13	3	4	3	3	0	12	0
LOC101096876	1678	1905	2245	965	357	1210	1904	3020	2119	162	2265
RGS22	22	18	10	23	35	4	49	123	108	173	72
FBXO43	7	10	10	4	8	4	5	0	1	68	0
POLR2K	134	163	129	56	30	93	206	219	211	8	118
LOC109496125	28	16	26	23	3	13	24	19	19	16	13
SPAG1	275	216	234	206	76	129	175	236	208	140	87
LOC109496124	0	1	2	0	0	2	1	0	0	13	0
RNF19A	2219	2713	2180	1468	500	1832	2931	4632	2988	512	1555
LOC109495914	0	0	0	0	5	0	0	0	0	16	0
ANKRD46	614	574	509	242	128	410	1508	1683	2099	90	763
LOC109496126	3	0	2	3	13	1	0	1	3	39	0
SNX31	3	2	1	3	4	1	0	2	0	93	0
PABPC1	7703	4806	6506	11502	2886	4406	4238	3996	5799	2668	3008
LOC109496127	2	2	6	3	2	1	2	0	0	4	0
LOC109496129	1	2	0	2	10	1	0	0	0	10	0
LOC109496128	2	0	0	1	1	2	0	0	0	15	0
YWHAZ	13658	13722	15511	8998	3586	10381	11095	11400	18372	887	9619
LOC109496132	1	0	1	3	3	0	1	0	1	44	1
LOC109496130	1	1	1	2	6	0	0	0	0	9	0
LOC102899954	24	16	16	16	39	9	1	3	0	127	0
LOC111558516	1	0	0	4	10	1	0	0	1	8	2
ZNF706	1800	1788	1917	982	381	1397	1848	2519	2336	101	1453
LOC102900036	2	2	5	2	8	3	2	5	3	18	6
GRHL2	18	8	11	6	15	7	3	1	1	150	0
NCALD	1136	1408	1023	255	178	902	1038	1027	1534	230	191
LOC109496136	16	6	9	7	7	13	0	0	0	22	0
RRM2B	156	191	160	160	60	115	1084	2120	2043	74	2710
LOC109496137	5	4	5	5	13	4	1	8	7	31	2
UBR5	5149	4543	5006	3356	1330	3512	5924	6296	7305	714	3762
LOC109496139	72	42	76	66	22	35	18	8	15	59	5
LOC109496141	12	8	13	8	4	2	0	0	0	9	0
LOC109496140	9	7	17	6	6	13	1	0	0	123	0
LOC109496142	17	3	12	9	19	19	0	1	0	83	0
ODF1	0	3	0	0	4	1	0	0	1	37	0
LOC109496143	10	10	14	8	15	7	1	0	2	65	0
KLF10	272	159	354	245	71	297	614	547	717	148	435
LOC109496147	8	1	4	2	3	2	3	0	0	69	0
LOC109496145	0	0	0	1	4	0	0	0	1	26	1
LOC109496146	2	0	3	0	2	0	0	1	2	34	0
LOC102900507	1	4	13	2	16	2	5	1	9	52	2
AZIN1	5482	4002	4648	3329	992	4065	5117	6021	6006	382	4895
LOC111558593	3	3	4	5	7	4	0	1	2	65	2
LOC109496149	0	0	1	0	3	0	4	0	1	4	0
ATP6V1C1	681	535	723	309	178	487	1327	1599	1554	130	926
LOC111558582	4	5	0	7	20	1	1	0	0	75	0
BAALC	4	1	9	2	6	0	6	2	13	49	3
LOC109496152	0	1	1	0	0	0	0	0	0	28	0
FZD6	3	4	3	2	5	2	1070	1913	1687	97	1427
CTHRC1	3	1	0	0	3	1	220	194	842	22	197
SLC25A32	346	350	365	206	95	249	238	270	348	85	218
DCAF13	698	741	746	314	161	468	1322	1561	1425	102	840
RIMS2	11	5	3	7	37	6	9	10	15	240	16
LOC111558529	1	0	0	0	1	0	0	0	0	7	0
LOC109496153	0	1	1	0	3	0	0	0	0	22	0
DCSTAMP	9	7	9	5	10	11	4	3	12	60	2
LOC102900931	35	37	39	20	12	19	8	5	15	9	7
DPYS	302	331	209	72	31	142	1	0	3	56	0
LOC109496154	15	36	12	5	13	5	1	0	0	120	1
LRP12	137	154	110	106	55	109	499	385	516	82	239
LOC102901049	5	3	6	5	5	4	4	4	13	33	4
LOC109496158	1	1	0	3	2	0	0	2	0	30	0
LOC109496155	0	0	0	0	3	0	0	0	0	2	0
LOC109496156	2	1	2	1	5	0	0	1	0	35	0
ZFPM2	16	8	14	9	22	3	177	290	254	98	69
LOC109496160	0	1	2	1	5	0	0	1	1	35	0
LOC109496161	2	0	0	0	0	0	0	0	0	15	0
OXR1	7257	7710	7433	4436	1760	5651	1395	1831	1445	167	936
ABRA	13	7	11	9	5	11	0	0	0	49	0
LOC109496163	359	621	560	234	118	341	0	0	0	34	0
LOC111558643	0	0	1	0	0	1	0	0	0	2	0
ANGPT1	235	588	371	227	126	295	88	54	8	101	40
LOC111558594	1	0	0	0	3	0	0	0	0	9	0
RSPO2	4	2	2	8	3	17	7	2	4	121	11
LOC109496168	4	1	0	0	4	3	0	0	0	47	0
LOC109496166	0	0	1	0	1	0	0	0	0	13	0
LOC109496169	6	1	3	5	9	3	2	1	1	15	0
EIF3E	7757	6210	8554	4082	1536	5160	7622	8795	7765	504	4402
EMC2	1471	1173	1534	649	292	897	1487	1816	1759	219	1080
LOC111558588	2	1	0	0	7	0	5	7	2	26	0
TMEM74	1	2	3	0	3	2	30	29	27	28	14
LOC111558587	1	0	0	1	1	2	9	6	9	53	1
LOC109496170	1	0	0	0	3	0	1	0	1	5	0
TRHR	1	0	0	0	5	4	0	0	2	43	0
LOC111558541	2	1	0	0	9	0	0	0	0	72	0
NUDCD1	261	249	235	135	62	165	507	557	577	77	390
ENY2	459	534	489	282	96	320	843	996	997	49	678
PKHD1L1	311	292	207	141	84	159	0	0	3	333	0
EBAG9	1498	1410	1345	1035	300	944	356	346	374	156	220
SYBU	8	27	17	9	2	16	39	57	7	88	325
LOC111558526	0	0	0	0	1	0	0	0	0	4	0
LOC109496172	1	0	2	1	4	0	0	0	0	32	0
LOC102899313	3	1	0	0	8	1	0	1	0	108	0
LOC111558575	1	1	0	0	1	0	0	0	0	0	0
KCNV1	4	4	2	4	9	6	0	0	0	53	3
LOC109496173	1	0	1	0	1	1	0	0	0	17	0
LOC111558647	0	0	0	0	0	0	0	0	0	1	0
LOC111558611	0	0	0	1	0	0	0	0	0	0	0
LOC111558510	0	1	0	0	0	0	0	0	0	5	0
CSMD3	4	7	9	10	44	6	0	1	1	341	1
LOC109496175	1	0	0	0	2	1	0	0	0	16	0
LOC111558652	0	1	0	0	1	0	2	0	0	6	0
LOC109496177	2	1	0	0	3	0	0	0	0	11	0
TRPS1	1149	628	1150	588	368	601	764	547	482	339	1258
LOC102899955	2	0	0	0	3	2	0	0	0	10	0
EIF3H	7601	8154	10112	6098	2197	7509	6106	6769	6421	407	3526
UTP23	164	167	169	72	40	106	165	172	183	19	105
LOC109495951	2	0	0	0	2	1	0	0	0	6	0
RAD21	6624	5889	5999	4440	1488	4535	2183	2680	2312	898	1357
LOC109495917	1	0	4	1	5	0	2	0	7	23	0
SLC30A8	2	1	2	1	11	0	1	1	0	55	0
MED30	418	438	427	246	107	328	242	301	326	28	166
LOC109495919	0	1	1	0	1	0	0	0	0	11	0
EXT1	188	164	166	87	50	110	3028	5223	3323	207	2686
LOC109496180	4	2	0	3	6	0	0	0	0	75	0
SAMD12	75	20	62	27	37	32	3	5	1	263	1
LOC111558505	0	1	0	1	5	1	0	0	0	17	0
LOC109496182	3	1	0	1	6	0	0	0	0	35	0
LOC109496181	3	1	0	1	12	4	0	0	0	91	2
TNFRSF11B	0	0	1	1	7	0	31	2	1	20	202
LOC111558632	0	0	0	0	0	0	0	0	0	0	0
LOC109496183	0	0	0	0	1	0	0	0	0	24	0
COLEC10	1	2	0	0	9	0	1	0	0	55	0
LOC109496184	0	0	0	0	4	1	0	0	0	22	0
MAL2	97	202	90	48	28	79	1	6	1	28	11
LOC109495920	0	0	1	0	1	1	2	0	0	33	0
NOV	1	0	0	0	5	1	3899	723	577	50	6473
ENPP2	177	275	230	74	76	113	1637	2352	1132	187	1554
TAF2	1515	1364	1439	1020	384	1010	994	1055	1298	219	778
DSCC1	353	434	345	204	87	284	59	31	61	88	40
DEPTOR	985	570	624	461	186	508	203	92	463	102	74
COL14A1	12	12	7	5	35	5	324	117	2414	344	314
MRPL13	358	385	442	208	88	237	715	772	1130	53	600
MTBP	39	40	46	34	35	28	24	8	26	104	5
SNTB1	115	332	267	121	61	110	1	5	0	380	21
LOC109496186	2	3	2	3	7	3	0	0	0	34	0
LOC109496187	3	13	18	6	6	3	0	0	0	46	0
LOC109495921	0	0	0	0	0	0	0	0	0	28	0
LOC111558629	0	0	0	0	1	0	0	0	0	0	0
LOC111558559	2	1	1	1	3	0	0	0	0	51	0
TRNAM-CAU_19	0	0	0	0	0	0	0	0	0	1	0
LOC109495922	0	2	0	0	1	0	0	0	1	14	0
LOC109495923	0	0	2	0	5	0	0	0	2	34	0
HAS2	1	0	0	1	7	0	269	9	62	86	3
LOC109496188	0	0	1	0	3	1	0	0	0	7	0
LOC111558654	0	0	0	0	1	0	0	0	0	11	0
LOC109496189	1	0	0	2	8	0	0	0	0	23	0
LOC111558631	1	1	0	0	3	1	0	0	1	5	0
LOC102901548	2	1	4	2	5	1	0	0	0	76	0
LOC102901579	0	0	1	0	7	1	0	0	0	67	0
LOC111556226	3	3	2	3	8	1	0	0	0	83	0
LOC109496190	3	0	0	2	14	5	0	3	1	28	0
ZHX2	776	764	704	591	239	636	344	398	325	215	309
LOC111558537	32	17	18	49	16	25	2	6	1	39	5
DERL1	2084	2219	2132	1222	480	1747	3972	4742	4667	133	3003
TBC1D31	316	255	368	255	113	208	690	584	827	163	256
LOC102901785	4	4	5	6	9	5	3	6	6	86	5
TRNAM-CAU_20	1	6	3	0	0	4	0	0	0	5	2
FAM83A	8	4	5	7	19	6	8	10	1	102	5
CF2H8orf76	170	211	165	117	68	155	129	103	151	86	85
ZHX1	2135	2433	2055	1151	514	1846	1867	2454	2110	202	1732
ATAD2	912	1150	987	512	250	703	395	335	358	550	134
LOC111558538	2	1	0	0	0	0	0	0	2	42	0
WDYHV1	69	54	70	45	10	55	97	203	131	92	126
FBXO32	1336	1507	1107	628	248	979	10695	22014	18069	370	7095
KLHL38	1	1	1	1	5	1	1	2	11	108	0
LOC109496197	3	1	0	4	17	1	3	2	209	17	6
ANXA13	4	2	2	0	5	2	6	7	48	54	0
LOC109496196	4	3	2	6	16	1	3	5	47	139	1
FAM91A1	1427	1168	1350	663	305	718	2613	2699	2392	149	1666
LOC109496198	1	1	1	1	4	1	0	0	0	0	0
FER1L6	6	0	7	14	35	5	4	1	1	282	1
LOC109495924	2	1	2	1	6	0	0	0	1	34	0
LOC109495925	0	0	0	2	0	0	0	0	0	15	0
LOC111558553	0	1	1	2	10	1	0	2	0	23	0
LOC109496200	0	0	1	0	3	0	0	1	0	11	0
TMEM65	278	254	333	183	68	167	602	824	766	68	266
LOC109496202	37	17	23	26	14	13	13	6	9	51	7
LOC109496204	2	0	0	1	3	0	7	2	5	11	2
TRMT12	509	397	405	238	101	323	406	490	391	94	261
RNF139	664	684	650	328	126	428	1028	1415	1357	77	853
TATDN1	707	522	695	514	175	470	408	463	446	87	254
LOC109496203	67	35	69	59	16	45	13	7	14	44	10
LOC111558561	32	15	31	46	21	21	10	10	22	46	8
NDUFB9	1373	1508	1512	819	347	1480	1268	1424	1444	233	1070
MTSS1	3383	5336	4187	3119	790	3337	13	14	17	187	11
LOC109495926	1	1	0	1	2	0	0	0	0	18	0
ZNF572	243	179	195	113	66	123	146	154	167	136	98
SQLE	873	372	844	528	170	372	2424	2344	2981	221	2229
WASHC5	2283	2379	2539	1899	771	2149	2865	4066	3838	351	2303
NSMCE2	430	486	456	334	131	380	659	675	767	111	410
LOC109496206	44	17	32	31	30	25	13	15	13	95	11
TRIB1	1344	1334	1554	1138	356	1368	304	280	383	99	220
LOC109496207	2	1	1	1	7	0	1	0	1	52	0
LOC111558569	17	9	6	1	16	11	0	0	0	48	0
LOC102899854	10604	8238	7589	1983	933	4245	0	0	0	230	0
LOC109496208	10	8	10	2	3	3	0	0	0	16	0
LOC109496209	27	41	26	8	10	14	0	0	0	20	0
LOC109496210	2	0	1	1	2	0	0	0	0	13	0
FAM84B	110	82	52	26	39	64	2	1	7	152	0
LOC109496211	2	2	3	1	6	2	0	1	0	61	0
LOC105261383	2	3	1	0	3	0	0	0	0	51	0
LOC111558585	16	16	12	5	10	14	0	3	0	60	0
LOC111558634	0	0	0	0	1	0	0	0	0	1	0
MYC	2260	2776	2631	1206	426	1723	787	833	923	186	872
LOC102900020	938	774	821	547	273	696	1541	2178	1660	414	1104
LOC109496215	33	8	17	27	9	12	28	15	12	70	12
LOC109496216	42	19	24	49	36	28	15	21	16	160	16
LOC111558597	41	28	45	39	14	26	73	86	82	60	47
LOC109495927	0	0	0	1	2	0	0	0	0	16	0
LOC109495930	2	0	1	1	3	0	0	0	0	30	0
LOC102900151	6	6	5	4	9	4	3	2	9	77	0
LOC111558558	2	0	0	1	5	0	0	1	1	23	2
LOC111558547	7	1	3	4	5	0	4	3	2	128	0
LOC111558539	2	1	2	2	14	0	0	0	1	57	0
LOC111558540	2	1	0	0	13	0	0	1	0	37	0
GSDMC	1	1	8	0	20	0	0	0	0	129	0
LOC109496217	1	0	2	1	3	1	1	1	0	41	0
FAM49B	3580	3323	3785	2070	867	2597	1519	1886	2260	155	1591
LOC111558604	14	5	1	17	10	3	2	2	1	10	2
LOC109496222	20	20	18	27	18	17	2	4	1	24	4
ASAP1	1500	1447	1621	1363	562	1042	764	844	687	375	721
LOC109496225	51	31	49	117	32	21	16	17	12	76	10
LOC109496224	8	2	4	2	7	3	5	8	12	60	8
LOC109495931	0	0	3	1	6	2	0	0	0	29	0
LOC109496226	0	0	1	1	8	0	12	9	31	63	14
ADCY8	7	6	4	7	23	2	0	0	0	192	2
LOC111558655	0	0	0	0	1	0	0	0	0	5	0
LOC111558506	1	0	0	0	4	1	0	0	0	21	0
LOC109496229	0	0	4	0	3	0	0	0	0	13	0
LOC102900349	48	15	39	23	21	44	4	15	10	80	3
LOC111558583	6	3	3	1	4	0	0	2	0	5	0
EFR3A	10098	8039	9948	5102	2812	8818	8452	8157	10401	450	6060
OC90	67	18	41	46	39	28	17	14	8	126	10
HHLA1	3	3	3	3	11	2	0	0	0	98	0
KCNQ3	10	10	10	3	20	2	0	0	4	144	1
LOC109496232	2	3	0	1	8	1	0	0	0	13	0
LOC111556271	1	1	2	0	3	1	0	0	0	21	0
LOC109496231	0	1	0	2	4	1	0	0	0	29	0
LOC109496230	1	0	0	0	2	0	0	0	0	39	0
LOC111558551	1	1	0	0	8	4	0	0	0	70	0
LRRC6	2	1	1	0	2	0	2	15	5	100	25
LOC111558515	1	0	0	0	4	1	0	0	0	24	0
TMEM71	417	377	228	161	63	285	0	1	1	99	4
PHF20L1	3686	3087	3424	1943	624	2237	1810	2162	2027	545	1217
TRNAK-CUU_91	14	7	18	13	2	10	0	1	2	10	0
TG	9	9	13	7	40	8	12	13	21	390	3
SLA	9982	13266	11346	7468	2668	10413	0	1	0	261	1
LOC109495934	4	2	1	3	2	1	1	0	0	27	0
WISP1	13	8	15	7	8	7	1595	1125	2112	70	345
NDRG1	2064	1754	2177	1171	475	1690	2673	1701	1327	100	1630
LOC111558534	0	0	0	0	6	0	0	0	0	25	0
LOC109496237	2	1	0	0	3	0	0	0	0	13	0
LOC109496236	0	1	2	2	5	0	0	0	2	65	1
LOC109496238	6	2	7	3	13	2	62	14	9	18	4
ST3GAL1	3624	2654	2815	2649	969	2885	545	685	909	332	410
LOC102901452	462	211	293	346	103	340	261	151	77	47	65
LOC109495939	0	1	0	1	1	0	1	0	0	11	0
LOC111558610	0	0	0	0	1	0	0	0	0	2	0
LOC111558549	2	4	2	2	12	0	0	0	0	66	0
LOC111558572	2	0	1	0	1	0	0	0	0	22	0
LOC109496240	39	47	42	54	25	35	1	0	5	69	0
ZFAT	510	488	514	398	181	366	175	182	172	176	106
LOC111558571	3	0	2	4	7	3	0	0	0	67	0
LOC109496243	452	347	252	9	97	328	1	0	0	83	0
LOC109496244	1	0	0	0	2	1	0	0	0	9	0
LOC109496246	1	0	2	0	4	3	0	0	0	40	0
KHDRBS3	647	536	517	161	145	243	224	298	240	324	246
LOC109496248	7	2	4	3	5	2	0	0	0	25	0
LOC111558639	0	0	0	0	1	0	0	0	0	0	0
LOC109496247	8	5	3	5	22	6	2	0	1	89	0
LOC109495940	1	0	2	1	2	1	0	0	0	12	0
LOC109496249	0	1	1	0	5	1	0	0	0	31	0
LOC109496250	2	1	0	0	4	2	0	0	0	12	0
LOC109496251	1	0	0	2	2	0	0	0	0	18	0
LOC109496255	1	0	0	1	2	1	0	0	0	16	0
FAM135B	3	2	7	8	17	2	0	1	0	317	0
LOC111558527	192	92	186	236	55	100	15	870	8	31	1619
COL22A1	8	9	4	12	50	9	17	11	17	355	19
LOC109496259	1	0	1	0	8	0	0	0	0	32	0
KCNK9	5	1	3	5	25	1	20	165	17	247	21
LOC109496258	0	0	0	0	0	1	0	2	0	11	0
TRAPPC9	702	638	702	441	200	541	562	621	789	252	412
CHRAC1	508	524	496	307	77	397	407	624	499	134	431
AGO2	2960	2404	2735	1967	916	2035	1631	1927	2646	564	1196
LOC102902446	30	24	30	18	6	28	27	62	29	9	20
PTK2	1297	1624	1607	793	420	1317	2666	2362	3112	296	1489
DENND3	3520	3300	3371	2198	756	2481	616	673	734	127	317
SLC45A4	3884	3869	5841	2765	1882	3687	237	285	291	155	275
LOC109496265	2	5	5	1	4	4	1	1	0	35	0
LOC109496266	0	1	0	1	6	1	0	1	1	21	0
GPR20	1	0	1	1	1	0	1	3	1	7	0
LOC109496267	1	0	0	0	1	1	1	0	4	9	1
PTP4A3	17	23	22	14	16	21	64	89	107	53	79
LOC111558530	0	3	2	1	4	2	3	0	0	15	0
MROH5	5	5	2	5	30	3	3	2	1	103	4
LOC111558535	2	1	0	0	3	0	0	0	0	9	0
LOC111558576	1	3	0	1	7	0	0	0	0	7	0
LOC109495945	4	1	1	2	10	2	1	0	0	44	0
LOC111558573	0	0	0	2	2	0	0	0	0	32	0
LOC109496268	8	4	1	4	12	5	0	0	1	71	0
LOC109495946	2	1	0	1	14	2	0	0	0	17	0
TSNARE1	114	68	74	51	57	58	41	46	49	56	23
LOC109496270	16	6	10	6	6	7	1	3	2	23	0
ADGRB1	23	18	30	12	28	17	132	118	96	91	108
LOC102899409	14	48	16	10	27	9	0	0	0	68	1
ARC	2	4	2	5	6	2	7	2	10	21	3
LOC109496275	375	301	295	139	83	250	193	239	215	25	129
JRK	208	154	191	62	47	143	131	164	150	55	72
PSCA	3	0	1	2	4	0	0	0	0	9	0
THEM6	30	24	23	16	15	35	11	5	14	15	8
SLURP1	0	0	0	1	5	3	0	0	0	12	0
LYPD2	3	0	0	1	2	0	0	0	0	1	0
LOC109496272	1	2	1	1	6	2	0	0	0	0	0
LYNX1	526	340	87	537	21	471	412	796	464	57	539
LOC111558627	0	0	0	0	1	0	0	0	0	2	0
LY6D	0	1	0	0	1	1	0	0	0	2	0
LOC111558519	1	1	0	0	9	2	0	1	0	5	0
LY6K	2	6	13	4	7	1	0	0	0	29	0
GML	1	1	0	3	1	1	0	0	0	24	0
LOC101097790	9	8	9	3	17	2	1	0	0	59	0
LOC101098195	1382	1672	899	498	323	1216	16	10	2	46	71
LOC111558560	209	191	169	30	35	119	0	0	3	75	0
LOC109495947	65	68	42	9	15	42	0	0	0	15	0
LOC102899648	37	34	20	5	9	25	0	0	0	27	0
LOC102899673	7584	13233	7669	1805	1504	6630	0	0	0	158	0
LOC111558565	8	17	3	3	3	3	0	0	0	4	0
LOC111558566	2	6	0	0	2	4	0	0	1	2	0
LY6L	5	1	2	1	16	1	0	0	0	15	0
LOC111558615	0	0	0	1	1	0	0	0	0	1	0
LY6H	4	6	11	8	6	1	1	0	2	43	0
GPIHBP1	413	134	213	236	106	139	0	0	0	89	0
ZFP41	999	674	701	485	219	562	295	295	280	157	165
GLI4	471	343	384	297	104	332	321	295	283	72	220
ZNF696	143	109	102	58	36	76	70	69	110	50	50
LOC111558520	21	6	21	10	5	10	22	11	10	18	9
LOC101088722	5	3	1	3	11	5	3	1	3	79	0
LOC111558577	0	1	1	0	2	0	0	0	1	9	0
RHPN1	7	10	5	2	13	2	28	32	24	25	40
MAFA	0	0	0	0	2	0	0	0	0	2	0
ZC3H3	369	224	270	224	119	195	101	103	96	116	73
LOC111558595	6	0	2	2	2	4	1	0	0	7	0
GSDMD	805	1092	927	396	233	906	7	1	5	195	1
MROH6	151	108	119	50	28	90	92	87	89	64	58
NAPRT	1092	959	1199	587	297	954	360	347	429	131	281
EEF1D	6111	5793	6010	3512	1310	4612	4792	4685	5255	618	3310
TIGD5	352	291	349	150	58	279	1185	1509	1737	36	1024
PYCR3	177	168	151	79	38	116	274	278	322	65	314
TSTA3	350	296	392	197	80	245	281	344	468	79	317
ZNF623	541	488	430	159	80	284	412	430	415	79	230
LOC111558533	5	2	0	2	2	2	4	2	9	2	4
CCDC166	13	12	21	5	2	9	1	0	1	33	0
LOC105261391	3	0	2	2	9	1	0	0	0	31	0
MAPK15	7	3	2	5	10	0	5	11	2	28	1
FAM83H	724	670	670	292	115	462	755	329	332	136	262
IQANK1	23	25	18	4	7	13	6	2	5	15	2
SCRIB	1177	1033	991	519	252	779	884	906	1436	204	624
PUF60	2273	2364	2210	1186	428	1892	2450	2565	3197	352	1797
NRBP2	69	23	124	22	29	22	219	256	301	92	185
EPPK1	15	26	20	12	30	15	54	20	82	81	9
LOC111558528	4	1	3	3	16	3	0	1	0	30	1
LOC111558504	1	0	0	1	6	1	0	0	0	22	0
LOC109496281	2	1	1	1	11	1	0	0	0	6	0
PLEC	10438	7093	11097	4231	2199	6827	52047	32854	53369	6617	31829
PARP10	11	5	4	5	7	5	12	17	21	22	36
GRINA	1196	1392	1167	848	228	936	1650	1835	1888	128	1310
SPATC1	219	604	403	223	102	362	0	0	0	44	2
LOC109496283	15	7	8	6	9	12	1	1	1	56	0
SMPD5	287	356	262	92	50	237	13	6	15	50	7
OPLAH	123	163	103	48	57	88	387	469	610	84	220
EXOSC4	170	127	143	101	48	144	214	235	291	63	185
GPAA1	2156	2044	2229	966	464	1873	4010	4253	4288	126	3615
LOC101094239	870	859	934	477	170	631	1403	1531	1807	88	1274
SHARPIN	1166	1175	1050	437	206	791	559	644	721	97	507
MAF1	3471	4029	3865	2371	921	3687	1074	1260	1432	283	1001
WDR97	186	127	149	52	62	120	32	43	26	125	27
HGH1	217	174	158	78	40	131	181	174	234	71	155
LOC101094985	54	36	33	17	21	20	16	8	17	31	8
MROH1	662	535	670	299	172	400	769	1135	955	152	715
BOP1	653	570	562	304	115	531	1199	1260	1660	125	973
SCX	20	9	15	4	4	8	182	619	317	18	173
HSF1	513	477	460	298	120	377	511	619	804	186	552
DGAT1	502	356	417	200	89	242	530	517	611	72	492
SCRT1	1	0	0	1	1	1	0	0	0	17	0
TMEM249	7	9	5	10	7	6	11	17	10	41	19
FBXL6	376	451	341	166	64	301	200	211	196	55	141
SLC52A2	447	406	409	221	81	352	1389	1763	1642	95	934
ADCK5	529	473	442	231	122	306	513	598	535	72	337
CPSF1	2524	2012	2056	1192	471	1586	2218	1932	2477	413	1546
LOC109495948	4	3	5	3	2	4	2	0	1	10	2
SLC39A4	20	9	17	9	25	9	58	40	47	82	33
VPS28	908	881	992	453	177	794	1144	1431	1379	127	1267
TONSL	694	511	571	258	134	425	310	281	347	317	160
CYHR1	544	735	469	281	125	456	444	538	548	73	347
