Orthogroup	Felis_catus	Puma_concolor
OG0015924	XP_023107075.1	XP_025787605.1
OG0015925	XP_023107083.1	XP_025779825.1
OG0015926	XP_023107086.1	XP_025788455.1
OG0015927	XP_023107088.1	XP_025788456.1
OG0015928	XP_023107089.1	XP_025779949.1
OG0015929	XP_023107094.1	XP_025788460.1
OG0015930	XP_023107095.1	XP_025788387.1
OG0015931	XP_023107096.1	XP_025788461.1
OG0015932	XP_023107097.1	XP_025788142.1
OG0015933	XP_023107099.1	XP_025788188.1
OG0015934	XP_023107107.1	XP_025788465.1
OG0015935	XP_023107118.1	XP_025788246.1
OG0015936	XP_023107120.1	XP_025788472.1
OG0015937	XP_023107121.1	XP_025788210.1
OG0015938	XP_023107130.1	XP_025788316.1
OG0015939	XP_023107131.1	XP_025788312.1
OG0015940	XP_023107132.1	XP_025788479.1
OG0015941	XP_023107135.1	XP_025788637.1
OG0015942	XP_023107142.1	XP_025788164.1
OG0015943	XP_023107163.1	XP_025788496.1
OG0015944	XP_023107197.1	XP_025779822.1
OG0015945	XP_023107207.1	XP_025788120.1
OG0015946	XP_023107212.1	XP_025787835.1
OG0015947	XP_023107214.1	XP_025788056.1
OG0015948	XP_023107217.1	XP_025787620.1
OG0015949	XP_023107228.1	XP_025788262.1
OG0015950	XP_023107235.1	XP_025787995.1
OG0015951	XP_023107237.1	XP_025788228.1
OG0015952	XP_023107252.1	XP_025787794.1
OG0015953	XP_023107263.1	XP_025787968.1
OG0015954	XP_023107264.1	XP_025788522.1
OG0015955	XP_023107270.1	XP_025787544.1
OG0015956	XP_023107279.1	XP_025788263.1
OG0015957	XP_023107281.1	XP_025787714.1
OG0015958	XP_023107289.1	XP_025788274.1
OG0015959	XP_023107295.1	XP_025788531.1
OG0015960	XP_023107299.1	XP_025788258.1
OG0015961	XP_023107301.1	XP_025787816.1
OG0015962	XP_023107313.1	XP_025788431.1
OG0015963	XP_023107318.1	XP_025787680.1
OG0015964	XP_023107328.1	XP_025788537.1
OG0015965	XP_023107333.1	XP_025788315.1
OG0015966	XP_023107336.1	XP_025788261.1
OG0015967	XP_023107342.1	XP_025788539.1
OG0015968	XP_023107353.1	XP_025788122.1
OG0015969	XP_023107354.1	XP_025788542.1
OG0015970	XP_023107357.1	XP_025788616.1
OG0015971	XP_023107361.1	XP_025787510.1
OG0015972	XP_023107389.1	XP_025787755.1
OG0015973	XP_023107401.1	XP_025788549.1
OG0015974	XP_023107431.1	XP_025787821.1
OG0015975	XP_023107432.1	XP_025787585.1
OG0015976	XP_023107434.1	XP_025787765.1
OG0015977	XP_023107440.1	XP_025788452.1
OG0015978	XP_023107444.1	XP_025788559.1
OG0015979	XP_023107453.1	XP_025787581.1
OG0015980	XP_023107454.1	XP_025787582.1
OG0015981	XP_023107463.1	XP_025788255.1
OG0015982	XP_023107467.1	XP_025780509.1
OG0015983	XP_023107481.1	XP_025787873.1
OG0015984	XP_023107495.1	XP_025788231.1
OG0015985	XP_023107498.1	XP_025788331.1
OG0015986	XP_023107510.1	XP_025788378.1
OG0015987	XP_023107514.1	XP_025788221.1
OG0015988	XP_023107521.1	XP_025788577.1
OG0015989	XP_023107536.1	XP_025788063.1
OG0015990	XP_023107537.1	XP_025788368.1
OG0015991	XP_023107538.1	XP_025788581.1
OG0015992	XP_023107546.1	XP_025787838.1
OG0015993	XP_023107547.1	XP_025787839.1
OG0015994	XP_023107550.1	XP_025787660.1
OG0015995	XP_023107552.1	XP_025788248.1
OG0015996	XP_023107557.1	XP_025788098.1
OG0015997	XP_023107560.1	XP_025780736.1
OG0015998	XP_023107568.1	XP_025787827.1
OG0015999	XP_023107586.1	XP_025787700.1
OG0016000	XP_023107587.1	XP_025788586.1
OG0016001	XP_023107597.1	XP_025788589.1
OG0016002	XP_023107607.1	XP_025783055.1
OG0016003	XP_023107614.1	XP_025783111.1
OG0016004	XP_023107622.1	XP_025783063.1
OG0016005	XP_023107641.1	XP_025779815.1
OG0016006	XP_023107643.1	XP_025783003.1
OG0016007	XP_023107652.1	XP_025782998.1
OG0016008	XP_023107675.1	XP_025782924.1
OG0016009	XP_023107676.1	XP_025782925.1
OG0016010	XP_023107682.1	XP_025782984.1
OG0016011	XP_023107683.1	XP_025782983.1
OG0016012	XP_023107701.1	XP_025780224.1
OG0016013	XP_023107726.1	XP_025782974.1
OG0016014	XP_023107728.1	XP_025782973.1
OG0016015	XP_023107729.1	XP_025782972.1
OG0016016	XP_023107742.1	XP_025783196.1
OG0016017	XP_023107743.1	XP_025782967.1
OG0016018	XP_023107754.1	XP_025783106.1
OG0016019	XP_023107772.1	XP_025782920.1
OG0016020	XP_023107776.1	XP_025783124.1
OG0016021	XP_023107777.1	XP_025782960.1
OG0016022	XP_023107778.1	XP_025783050.1
OG0016023	XP_023107784.1	XP_025782957.1
OG0016024	XP_023107785.1	XP_025782956.1
OG0016025	XP_023107793.1	XP_025782951.1
OG0016026	XP_023107795.1	XP_025782949.1
OG0016027	XP_023107808.1	XP_025779811.1
OG0016028	XP_023107828.1	XP_025783195.1
OG0016029	XP_023107830.1	XP_025782928.1
OG0016030	XP_023107832.1	XP_025782930.1
OG0016031	XP_023107833.1	XP_025782942.1
OG0016032	XP_023107842.1	XP_025782939.1
OG0016033	XP_023107845.1	XP_025783224.1
OG0016034	XP_023107846.1	XP_025783225.1
OG0016035	XP_023107847.1	XP_025782934.1
OG0016036	XP_023107853.1	XP_025783212.1
OG0016037	XP_023107859.1	XP_025782933.1
OG0016038	XP_023107860.1	XP_025783165.1
OG0016039	XP_023107861.1	XP_025783246.1
OG0016040	XP_023107871.1	XP_025783058.1
OG0016041	XP_023107877.1	XP_025783242.1
OG0016042	XP_023107878.1	XP_025782883.1
OG0016043	XP_023107884.1	XP_025783067.1
OG0016044	XP_023107888.1	XP_025783240.1
OG0016045	XP_023107889.1	XP_025783128.1
OG0016046	XP_023107901.1	XP_025783237.1
OG0016047	XP_023107909.1	XP_025783235.1
OG0016048	XP_023107935.1	XP_025782909.1
OG0016049	XP_023107941.1	XP_025788470.1
OG0016050	XP_023107946.1	XP_025788493.1
OG0016051	XP_023107947.1	XP_025788319.1
OG0016052	XP_023107950.1	XP_025788554.1
OG0016053	XP_023107956.1	XP_025787675.1
OG0016054	XP_023107957.1	XP_025788168.1
OG0016055	XP_023107959.1	XP_025783002.1
OG0016056	XP_023107961.1	XP_025782995.1
OG0016057	XP_023107963.1	XP_025782993.1
OG0016058	XP_023107965.1	XP_025782874.1
OG0016059	XP_023107968.1	XP_025783174.1
OG0016060	XP_023107972.1	XP_025782943.1
OG0016061	XP_023107976.1	XP_025788892.1
OG0016062	XP_023107984.1	XP_025779804.1
OG0016063	XP_023107986.1	XP_025788777.1
OG0016064	XP_023107987.1	XP_025780558.1
OG0016065	XP_023107991.1	XP_025788667.1
OG0016066	XP_023107992.1	XP_025777569.1
OG0016067	XP_023107993.1	XP_025777790.1
OG0016068	XP_023108003.1	XP_025778099.1
OG0016069	XP_023108007.1	XP_025778087.1
OG0016070	XP_023108013.1	XP_025788789.1
OG0016071	XP_023108035.1	XP_025779801.1
OG0016072	XP_023108037.1	XP_025788791.1
OG0016073	XP_023108059.1	XP_025788785.1
OG0016074	XP_023108060.1	XP_025788904.1
OG0016075	XP_023108062.1	XP_025788883.1
OG0016076	XP_023108063.1	XP_025788780.1
OG0016077	XP_023108079.1	XP_025788775.1
OG0016078	XP_023108081.1	XP_025788773.1
OG0016079	XP_023108082.1	XP_025788841.1
OG0016080	XP_023108088.1	XP_025788845.1
OG0016081	XP_023108091.1	XP_025788739.1
OG0016082	XP_023108126.1	XP_025788859.1
OG0016083	XP_023108139.1	XP_025779368.1
OG0016084	XP_023108141.1	XP_025788808.1
OG0016085	XP_023108142.1	XP_025788763.1
OG0016086	XP_023108143.1	XP_025788762.1
OG0016087	XP_023108189.1	XP_025788678.1
OG0016088	XP_023108190.1	XP_025788917.1
OG0016089	XP_023108199.1	XP_025788825.1
OG0016090	XP_023108207.1	XP_025788673.1
OG0016091	XP_023108210.1	XP_025788879.1
OG0016092	XP_023108212.1	XP_025788672.1
OG0016093	XP_023108217.1	XP_025788689.1
OG0016094	XP_023108219.1	XP_025780704.1
OG0016095	XP_023108231.1	XP_025788670.1
OG0016096	XP_023108234.1	XP_025788824.1
OG0016097	XP_023108235.1	XP_025788823.1
OG0016098	XP_023108242.1	XP_025788666.1
OG0016099	XP_023108255.1	XP_025788752.1
OG0016100	XP_023108256.1	XP_025788880.1
OG0016101	XP_023108271.1	XP_025788701.1
OG0016102	XP_023108277.1	XP_025788662.1
OG0016103	XP_023108287.1	XP_025788806.1
OG0016104	XP_023108294.1	XP_025788918.1
OG0016105	XP_023108328.1	XP_025777280.1
OG0016106	XP_023108335.1	XP_025778059.1
OG0016107	XP_023108339.1	XP_025778058.1
OG0016108	XP_023108341.1	XP_025777282.1
OG0016109	XP_023108343.1	XP_025778056.1
OG0016110	XP_023108351.1	XP_025777870.1
OG0016111	XP_023108352.1	XP_025778050.1
OG0016112	XP_023108366.1	XP_025778199.1
OG0016113	XP_023108379.1	XP_025777210.1
OG0016114	XP_023108384.1	XP_025777686.1
OG0016115	XP_023108386.1	XP_025778046.1
OG0016116	XP_023108397.1	XP_025778042.1
OG0016117	XP_023108399.1	XP_025777827.1
OG0016118	XP_023108400.1	XP_025780638.1
OG0016119	XP_023108409.1	XP_025778035.1
OG0016120	XP_023108419.1	XP_025778028.1
OG0016121	XP_023108451.1	XP_025777348.1
OG0016122	XP_023108462.1	XP_025777298.1
OG0016123	XP_023108471.1	XP_025779303.1
OG0016124	XP_023108480.1	XP_025777100.1
OG0016125	XP_023108484.1	XP_025778210.1
OG0016126	XP_023108510.1	XP_025777294.1
OG0016127	XP_023108511.1	XP_025777740.1
OG0016128	XP_023108513.1	XP_025777652.1
OG0016129	XP_023108514.1	XP_025778126.1
OG0016130	XP_023108521.1	XP_025777561.1
OG0016131	XP_023108522.1	XP_025778002.1
OG0016132	XP_023108529.1	XP_025779787.1
OG0016133	XP_023108544.1	XP_025778224.1
OG0016134	XP_023108547.1	XP_025777295.1
OG0016135	XP_023108548.1	XP_025777636.1
OG0016136	XP_023108551.1	XP_025779230.1
OG0016137	XP_023108558.1	XP_025778228.1
OG0016138	XP_023108561.1	XP_025777449.1
OG0016139	XP_023108570.1	XP_025777246.1
OG0016140	XP_023108574.1	XP_025777830.1
OG0016141	XP_023108579.1	XP_025777769.1
OG0016142	XP_023108600.1	XP_025778096.1
OG0016143	XP_023108603.1	XP_025777979.1
OG0016144	XP_023108605.1	XP_025777700.1
OG0016145	XP_023108615.1	XP_025777497.1
OG0016146	XP_023108618.1	XP_025777437.1
OG0016147	XP_023108624.1	XP_025777973.1
OG0016148	XP_023108625.1	XP_025778082.1
OG0016149	XP_023108627.1	XP_025778064.1
OG0016150	XP_023108638.1	XP_025777970.1
OG0016151	XP_023108639.1	XP_025779437.1
OG0016152	XP_023108669.1	XP_025777608.1
OG0016153	XP_023108677.1	XP_025777732.1
OG0016154	XP_023108680.1	XP_025777708.1
OG0016155	XP_023108681.1	XP_025777709.1
OG0016156	XP_023108690.1	XP_025777961.1
OG0016157	XP_023108692.1	XP_025777220.1
OG0016158	XP_023108710.1	XP_025777178.1
OG0016159	XP_023108712.1	XP_025777179.1
OG0016160	XP_023108715.1	XP_025777957.1
OG0016161	XP_023108716.1	XP_025778108.1
OG0016162	XP_023108738.1	XP_025777162.1
OG0016163	XP_023108744.1	XP_025777707.1
OG0016164	XP_023108751.1	XP_025777952.1
OG0016165	XP_023108768.1	XP_025777278.1
OG0016166	XP_023108787.1	XP_025777945.1
OG0016167	XP_023108788.1	XP_025777528.1
OG0016168	XP_023108791.1	XP_025777768.1
OG0016169	XP_023108797.1	XP_025777254.1
OG0016170	XP_023108805.1	XP_025777761.1
OG0016171	XP_023108812.1	XP_025777937.1
OG0016172	XP_023108814.1	XP_025778170.1
OG0016173	XP_023108829.1	XP_025777186.1
OG0016174	XP_023108834.1	XP_025777922.1
OG0016175	XP_023108839.1	XP_025777912.1
OG0016176	XP_023108849.1	XP_025778182.1
OG0016177	XP_023108850.1	XP_025777583.1
OG0016178	XP_023108867.1	XP_025777906.1
OG0016179	XP_023108872.1	XP_025777562.1
OG0016180	XP_023108878.1	XP_025777217.1
OG0016181	XP_023108880.1	XP_025777904.1
OG0016182	XP_023108884.1	XP_025777903.1
OG0016183	XP_023108886.1	XP_025779780.1
OG0016184	XP_023108894.1	XP_025778167.1
OG0016185	XP_023108895.1	XP_025777766.1
OG0016186	XP_023108899.1	XP_025777116.1
OG0016187	XP_023108901.1	XP_025778102.1
OG0016188	XP_023108904.1	XP_025779779.1
OG0016189	XP_023108905.1	XP_025778081.1
OG0016190	XP_023108909.1	XP_025777357.1
OG0016191	XP_023108915.1	XP_025777850.1
OG0016192	XP_023108917.1	XP_025777820.1
OG0016193	XP_023108920.1	XP_025777901.1
OG0016194	XP_023108921.1	XP_025778109.1
OG0016195	XP_023108924.1	XP_025778165.1
OG0016196	XP_023108940.1	XP_025779778.1
OG0016197	XP_023108953.1	XP_025777753.1
OG0016198	XP_023108956.1	XP_025777408.1
OG0016199	XP_023108958.1	XP_025777523.1
OG0016200	XP_023108966.1	XP_025777625.1
OG0016201	XP_023108967.1	XP_025779740.1
OG0016202	XP_023108980.1	XP_025779773.1
OG0016203	XP_023108981.1	XP_025778193.1
OG0016204	XP_023109006.1	XP_025777629.1
OG0016205	XP_023109013.1	XP_025777892.1
OG0016206	XP_023109022.1	XP_025777889.1
OG0016207	XP_023109048.1	XP_025777632.1
OG0016208	XP_023109050.1	XP_025780746.1
OG0016209	XP_023109051.1	XP_025777871.1
OG0016210	XP_023109052.1	XP_025777372.1
OG0016211	XP_023109053.1	XP_025777887.1
OG0016212	XP_023109055.1	XP_025778112.1
OG0016213	XP_023109061.1	XP_025777581.1
OG0016214	XP_023109068.1	XP_025777884.1
OG0016215	XP_023109073.1	XP_025777463.1
OG0016216	XP_023109075.1	XP_025777456.1
OG0016217	XP_023109078.1	XP_025777443.1
OG0016218	XP_023109079.1	XP_025777436.1
OG0016219	XP_023109080.1	XP_025778154.1
OG0016220	XP_023109081.1	XP_025777435.1
OG0016221	XP_023109086.1	XP_025777431.1
OG0016222	XP_023109107.1	XP_025777418.1
OG0016223	XP_023109108.1	XP_025778115.1
OG0016224	XP_023109115.1	XP_025777403.1
OG0016225	XP_023109121.1	XP_025779771.1
OG0016226	XP_023109128.1	XP_025777370.1
OG0016227	XP_023109137.1	XP_025777633.1
OG0016228	XP_023109142.1	XP_025777366.1
OG0016229	XP_023109148.1	XP_025777744.1
OG0016230	XP_023109158.1	XP_025778014.1
OG0016231	XP_023109161.1	XP_025777563.1
OG0016232	XP_023109162.1	XP_025779330.1
OG0016233	XP_023109163.1	XP_025777981.1
OG0016234	XP_023109164.1	XP_025777409.1
OG0016235	XP_023109169.1	XP_025777935.1
OG0016236	XP_023109171.1	XP_025777927.1
OG0016237	XP_023109172.1	XP_025777925.1
OG0016238	XP_023109173.1	XP_025777924.1
OG0016239	XP_023109175.1	XP_025780314.1
OG0016240	XP_023109176.1	XP_025777918.1
OG0016241	XP_023109177.1	XP_025777916.1
OG0016242	XP_023109178.1	XP_025777914.1
OG0016243	XP_023109182.1	XP_025777422.1
OG0016244	XP_023109194.1	XP_025777413.1
OG0016245	XP_023109196.1	XP_025777701.1
OG0016246	XP_023109201.1	XP_025777743.1
OG0016247	XP_023109208.1	XP_025777410.1
OG0016248	XP_023109234.1	XP_025777400.1
OG0016249	XP_023109243.1	XP_025777444.1
OG0016250	XP_023109276.1	XP_025777527.1
OG0016251	XP_023109299.1	XP_025779349.1
OG0016252	XP_023109303.1	XP_025780502.1
OG0016253	XP_023109304.1	XP_025779766.1
OG0016254	XP_023109323.1	XP_025781556.1
OG0016255	XP_023109327.1	XP_025781426.1
OG0016256	XP_023109329.1	XP_025768644.1
OG0016257	XP_023109330.1	XP_025772961.1
OG0016258	XP_023109334.1	XP_025772960.1
OG0016259	XP_023109335.1	XP_025772957.1
OG0016260	XP_023109338.1	XP_025773061.1
OG0016261	XP_023109346.1	XP_025772781.1
OG0016262	XP_023109352.1	XP_025773012.1
OG0016263	XP_023109356.1	XP_025772929.1
OG0016264	XP_023109374.1	XP_025776000.1
OG0016265	XP_023109386.1	XP_025773055.1
OG0016266	XP_023109387.1	XP_025772924.1
OG0016267	XP_023109388.1	XP_025773049.1
OG0016268	XP_023109404.1	XP_025772917.1
OG0016269	XP_023109412.1	XP_025776005.1
OG0016270	XP_023109426.1	XP_025772913.1
OG0016271	XP_023109437.1	XP_025776012.1
OG0016272	XP_023109447.1	XP_025772989.1
OG0016273	XP_023109453.1	XP_025772738.1
OG0016274	XP_023109458.1	XP_025773131.1
OG0016275	XP_023109461.1	XP_025772728.1
OG0016276	XP_023109462.1	XP_025773010.1
OG0016277	XP_023109468.1	XP_025772725.1
OG0016278	XP_023109477.1	XP_025773122.1
OG0016279	XP_023109480.1	XP_025773035.1
OG0016280	XP_023109484.1	XP_025775993.1
OG0016281	XP_023109492.1	XP_025775967.1
OG0016282	XP_023109493.1	XP_025775968.1
OG0016283	XP_023109504.1	XP_025773018.1
OG0016284	XP_023109516.1	XP_025773079.1
OG0016285	XP_023109521.1	XP_025773045.1
OG0016286	XP_023109527.1	XP_025773121.1
OG0016287	XP_023109581.1	XP_025781536.1
OG0016288	XP_023109625.1	XP_025781859.1
OG0016289	XP_023109636.1	XP_025781857.1
OG0016290	XP_023109641.1	XP_025781256.1
OG0016291	XP_023109673.1	XP_025780922.1
OG0016292	XP_023109676.1	XP_025781528.1
OG0016293	XP_023109691.1	XP_025781124.1
OG0016294	XP_023109696.1	XP_025780646.1
OG0016295	XP_023109699.1	XP_025781007.1
OG0016296	XP_023109700.1	XP_025781835.1
OG0016297	XP_023109705.1	XP_025780649.1
OG0016298	XP_023109706.1	XP_025781830.1
OG0016299	XP_023109707.1	XP_025780981.1
OG0016300	XP_023109719.1	XP_025781826.1
OG0016301	XP_023109756.1	XP_025781816.1
OG0016302	XP_023109757.1	XP_025780969.1
OG0016303	XP_023109761.1	XP_025781810.1
OG0016304	XP_023109787.1	XP_025781804.1
OG0016305	XP_023109788.1	XP_025781229.1
OG0016306	XP_023109789.1	XP_025781801.1
OG0016307	XP_023109808.1	XP_025780556.1
OG0016308	XP_023109810.1	XP_025781795.1
OG0016309	XP_023109813.1	XP_025781922.1
OG0016310	XP_023109815.1	XP_025781794.1
OG0016311	XP_023109816.1	XP_025781791.1
OG0016312	XP_023109820.1	XP_025781636.1
OG0016313	XP_023109821.1	XP_025781924.1
OG0016314	XP_023109824.1	XP_025779750.1
OG0016315	XP_023109825.1	XP_025781374.1
OG0016316	XP_023109829.1	XP_025781388.1
OG0016317	XP_023109833.1	XP_025781418.1
OG0016318	XP_023109838.1	XP_025781778.1
OG0016319	XP_023109843.1	XP_025781774.1
OG0016320	XP_023109844.1	XP_025781773.1
OG0016321	XP_023109845.1	XP_025781113.1
OG0016322	XP_023109846.1	XP_025781772.1
OG0016323	XP_023109849.1	XP_025781771.1
OG0016324	XP_023109853.1	XP_025780948.1
OG0016325	XP_023109856.1	XP_025781073.1
OG0016326	XP_023109857.1	XP_025781769.1
OG0016327	XP_023109859.1	XP_025781766.1
OG0016328	XP_023109884.1	XP_025779886.1
OG0016329	XP_023109906.1	XP_025781249.1
OG0016330	XP_023109913.1	XP_025781173.1
OG0016331	XP_023109924.1	XP_025781286.1
OG0016332	XP_023109925.1	XP_025780967.1
OG0016333	XP_023109927.1	XP_025781758.1
OG0016334	XP_023109935.1	XP_025781754.1
OG0016335	XP_023109949.1	XP_025781751.1
OG0016336	XP_023109960.1	XP_025781746.1
OG0016337	XP_023109962.1	XP_025781594.1
OG0016338	XP_023109963.1	XP_025781744.1
OG0016339	XP_023109972.1	XP_025781591.1
OG0016340	XP_023109973.1	XP_025781632.1
OG0016341	XP_023109978.1	XP_025781650.1
OG0016342	XP_023110003.1	XP_025781736.1
OG0016343	XP_023110005.1	XP_025781102.1
OG0016344	XP_023110009.1	XP_025781735.1
OG0016345	XP_023110022.1	XP_025781364.1
OG0016346	XP_023110028.1	XP_025781732.1
OG0016347	XP_023110042.1	XP_025781615.1
OG0016348	XP_023110045.1	XP_025781667.1
OG0016349	XP_023110046.1	XP_025781604.1
OG0016350	XP_023110047.1	XP_025781375.1
OG0016351	XP_023110048.1	XP_025780036.1
OG0016352	XP_023110049.1	XP_025781913.1
OG0016353	XP_023110052.1	XP_025781522.1
OG0016354	XP_023110055.1	XP_025781633.1
OG0016355	XP_023110062.1	XP_025781722.1
OG0016356	XP_023110066.1	XP_025781189.1
OG0016357	XP_023110067.1	XP_025781721.1
OG0016358	XP_023110079.1	XP_025779196.1
OG0016359	XP_023110081.1	XP_025779197.1
OG0016360	XP_023110092.1	XP_025781593.1
OG0016361	XP_023110093.1	XP_025780820.1
OG0016362	XP_023110097.1	XP_025780325.1
OG0016363	XP_023110098.1	XP_025781713.1
OG0016364	XP_023110110.1	XP_025780834.1
OG0016365	XP_023110117.1	XP_025781547.1
OG0016366	XP_023110142.1	XP_025781397.1
OG0016367	XP_023110143.1	XP_025781398.1
OG0016368	XP_023110144.1	XP_025781708.1
OG0016369	XP_023110145.1	XP_025781707.1
OG0016370	XP_023110147.1	XP_025781501.1
OG0016371	XP_023110157.1	XP_025781150.1
OG0016372	XP_023110193.1	XP_025781897.1
OG0016373	XP_023110194.1	XP_025781701.1
OG0016374	XP_023110204.1	XP_025781092.1
OG0016375	XP_023110207.1	XP_025781697.1
OG0016376	XP_023110211.1	XP_025781600.1
OG0016377	XP_023110224.1	XP_025781694.1
OG0016378	XP_023110225.1	XP_025781693.1
OG0016379	XP_023110226.1	XP_025781499.1
OG0016380	XP_023110228.1	XP_025781689.1
OG0016381	XP_023110240.1	XP_025781439.1
OG0016382	XP_023110241.1	XP_025781155.1
OG0016383	XP_023110242.1	XP_025780617.1
OG0016384	XP_023110262.1	XP_025781682.1
OG0016385	XP_023110270.1	XP_025781656.1
OG0016386	XP_023110278.1	XP_025781657.1
OG0016387	XP_023110279.1	XP_025781678.1
OG0016388	XP_023110281.1	XP_025781677.1
OG0016389	XP_023110284.1	XP_025781266.1
OG0016390	XP_023110288.1	XP_025781017.1
OG0016391	XP_023110289.1	XP_025781446.1
OG0016392	XP_023110290.1	XP_025781260.1
OG0016393	XP_023110295.1	XP_025781258.1
OG0016394	XP_023110296.1	XP_025781253.1
OG0016395	XP_023110311.1	XP_025781488.1
OG0016396	XP_023110312.1	XP_025781487.1
OG0016397	XP_023110313.1	XP_025781404.1
OG0016398	XP_023110315.1	XP_025781431.1
OG0016399	XP_023110318.1	XP_025780748.1
OG0016400	XP_023110319.1	XP_025781577.1
OG0016401	XP_023110321.1	XP_025781238.1
OG0016402	XP_023110322.1	XP_025781234.1
OG0016403	XP_023110327.1	XP_025781663.1
OG0016404	XP_023110334.1	XP_025768639.1
OG0016405	XP_023110335.1	XP_025768636.1
OG0016406	XP_023110339.1	XP_025768641.1
OG0016407	XP_023110340.1	XP_025768642.1
OG0016408	XP_023110344.1	XP_025780530.1
OG0016409	XP_023110376.1	XP_025768646.1
OG0016410	XP_023110391.1	XP_025768663.1
OG0016411	XP_023110392.1	XP_025768652.1
OG0016412	XP_023110393.1	XP_025780599.1
OG0016413	XP_023110399.1	XP_025768649.1
OG0016414	XP_023110400.1	XP_025768653.1
OG0016415	XP_023110405.1	XP_025772956.1
OG0016416	XP_023110417.1	XP_025780836.1
OG0016417	XP_023110421.1	XP_025772925.1
OG0016418	XP_023110439.1	XP_025772946.1
OG0016419	XP_023110441.1	XP_025772942.1
OG0016420	XP_023110450.1	XP_025779739.1
OG0016421	XP_023110463.1	XP_025772831.1
OG0016422	XP_023110471.1	XP_025772986.1
OG0016423	XP_023110472.1	XP_025772733.1
OG0016424	XP_023110473.1	XP_025772876.1
OG0016425	XP_023110476.1	XP_025773145.1
OG0016426	XP_023110477.1	XP_025772965.1
OG0016427	XP_023110479.1	XP_025773139.1
OG0016428	XP_023110482.1	XP_025781872.1
OG0016429	XP_023110483.1	XP_025781850.1
OG0016430	XP_023110484.1	XP_025781844.1
OG0016431	XP_023110488.1	XP_025781789.1
OG0016432	XP_023110489.1	XP_025781788.1
OG0016433	XP_023110497.1	XP_025781093.1
OG0016434	XP_023110501.1	XP_025781560.1
OG0016435	XP_023110503.1	XP_025781739.1
OG0016436	XP_023110504.1	XP_025781738.1
OG0016437	XP_023110505.1	XP_025781297.1
OG0016438	XP_023110506.1	XP_025781726.1
OG0016439	XP_023110507.1	XP_025781725.1
